time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1614787421	735497225	0.672819	0.680739	0.701713	0.62873
1614787421	745553210	0.673014	0.680911	0.701891	0.628927
1614787421	755501492	0.673209	0.681084	0.70207	0.629123
1614787421	765563780	0.673403	0.681257	0.702249	0.62932
1614787421	775401660	0.673598	0.681429	0.702427	0.629517
1614787421	785388422	0.673793	0.681602	0.702606	0.629713
1614787421	795829237	0.673988	0.681775	0.702785	0.62991
1614787421	805437774	0.674183	0.681947	0.702963	0.630106
1614787421	815471069	0.674378	0.68212	0.703142	0.630303
1614787421	825577304	0.674573	0.682293	0.70332	0.6305
1614787421	835485258	0.674768	0.682466	0.703499	0.630696
1614787421	845418893	0.674963	0.682638	0.703678	0.630893
1614787421	855617029	0.675157	0.682811	0.703857	0.63109
1614787421	865496203	0.675352	0.682984	0.704035	0.631286
1614787421	875450393	0.675547	0.683157	0.704214	0.631483
1614787421	885571271	0.675742	0.68333	0.704393	0.63168
1614787421	895771778	0.675937	0.683503	0.704571	0.631876
1614787421	905530099	0.676132	0.683676	0.70475	0.632073
1614787421	915755596	0.676327	0.683848	0.704929	0.63227
1614787421	926204629	0.676522	0.684021	0.705108	0.632466
1614787421	935544892	0.676717	0.684194	0.705287	0.632663
1614787421	945823287	0.676912	0.684367	0.705465	0.632859
1614787421	955951873	0.677107	0.68454	0.705644	0.633056
1614787421	965897402	0.677301	0.684713	0.705823	0.633253
1614787421	975890486	0.677496	0.684886	0.706002	0.633449
1614787421	985438332	0.677691	0.685059	0.706181	0.633646
1614787421	995555174	0.677886	0.685232	0.70636	0.633843
1614787422	5446422	0.678081	0.685405	0.706538	0.63404
1614787422	15601416	0.678276	0.685578	0.706717	0.634236
1614787422	25497858	0.678471	0.685751	0.706896	0.634433
1614787422	35450097	0.678666	0.685924	0.707075	0.63463
1614787422	45575638	0.678861	0.686097	0.707254	0.634826
1614787422	55498881	0.679056	0.68627	0.707433	0.635023
1614787422	65443498	0.679251	0.686444	0.707612	0.63522
1614787422	75536680	0.679446	0.686617	0.707791	0.635416
1614787422	85485522	0.679641	0.68679	0.70797	0.635613
1614787422	95506258	0.679836	0.686963	0.708149	0.63581
1614787422	105531574	0.680031	0.687136	0.708328	0.636006
1614787422	115562600	0.680226	0.687309	0.708507	0.636203
1614787422	125420234	0.680421	0.687483	0.708686	0.6364
1614787422	135538927	0.680616	0.687656	0.708865	0.636597
1614787422	145452074	0.680811	0.687829	0.709044	0.636793
1614787422	155453356	0.681006	0.688002	0.709223	0.63699
1614787422	165974142	0.681201	0.688176	0.709402	0.637187
1614787422	175822940	0.681396	0.688349	0.709581	0.637383
1614787422	185811739	0.681591	0.688522	0.70976	0.63758
1614787422	195619335	0.681786	0.688695	0.709939	0.637777
1614787422	205414084	0.681981	0.688869	0.710118	0.637974
1614787422	215929221	0.682176	0.689042	0.710297	0.63817
1614787422	226076916	0.682371	0.689215	0.710477	0.638367
1614787422	235941846	0.682566	0.689389	0.710656	0.638564
1614787422	245456451	0.682761	0.689562	0.710835	0.63876
1614787422	255549095	0.682956	0.689736	0.711014	0.638957
1614787422	265523303	0.683151	0.689909	0.711193	0.639154
1614787422	275459642	0.683346	0.690082	0.711372	0.639351
1614787422	285461621	0.683541	0.690256	0.711552	0.639547
1614787422	295571866	0.683736	0.690429	0.711731	0.639744
1614787422	305961725	0.683931	0.690603	0.71191	0.639941
1614787422	315695831	0.684126	0.690776	0.712089	0.640138
1614787422	325557868	0.684321	0.69095	0.712268	0.640334
1614787422	335960047	0.684516	0.691123	0.712448	0.640531
1614787422	346051525	0.684711	0.691297	0.712627	0.640728
1614787422	355537822	0.684906	0.69147	0.712806	0.640925
1614787422	365437086	0.685101	0.691644	0.712986	0.641121
1614787422	375520902	0.685296	0.691817	0.713165	0.641318
1614787422	385760937	0.685491	0.691991	0.713344	0.641515
1614787422	395504411	0.685686	0.692165	0.713523	0.641712
1614787422	405531370	0.685882	0.692338	0.713703	0.641908
1614787422	416083471	0.686077	0.692512	0.713882	0.642105
1614787422	425852598	0.686272	0.692685	0.714061	0.642302
1614787422	435863120	0.686467	0.692859	0.714241	0.642499
1614787422	445745839	0.686662	0.693033	0.71442	0.642695
1614787422	455971206	0.686857	0.693206	0.7146	0.642892
1614787422	466016922	0.687052	0.69338	0.714779	0.643089
1614787422	476140485	0.687247	0.693554	0.714958	0.643286
1614787422	486127579	0.687442	0.693728	0.715138	0.643483
1614787422	495943237	0.687637	0.693901	0.715317	0.643679
1614787422	505582573	0.687832	0.694075	0.715497	0.643876
1614787422	515531486	0.688027	0.694249	0.715676	0.644073
1614787422	525430738	0.688223	0.694423	0.715856	0.64427
1614787422	535687007	0.688418	0.694596	0.716035	0.644466
1614787422	545483807	0.688613	0.69477	0.716214	0.644663
1614787422	555511861	0.688808	0.694944	0.716394	0.64486
1614787422	565614813	0.689003	0.695118	0.716573	0.645057
1614787422	575367566	0.689198	0.695292	0.716753	0.645254
1614787422	585523735	0.689393	0.695466	0.716933	0.64545
1614787422	595502582	0.689588	0.695639	0.717112	0.645647
1614787422	605500693	0.689783	0.695813	0.717292	0.645844
1614787422	615555006	0.689979	0.695987	0.717471	0.646041
1614787422	625587549	0.690174	0.696161	0.717651	0.646238
1614787422	635522518	0.690369	0.696335	0.71783	0.646435
1614787422	645429643	0.690564	0.696509	0.71801	0.646631
