time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1614787418	855318753	113.22	69.6351	62.2846	43.5846	50.935	7.35046
1614787418	865190425	113.221	69.6357	62.2853	43.5852	50.9356	7.3504
1614787418	875659304	113.217	69.6331	62.2831	43.5842	50.9342	7.35005
1614787418	885273637	113.22	69.6341	62.2843	43.5857	50.9354	7.34978
1614787418	895282122	113.219	69.6355	62.2854	43.5837	50.9338	7.35006
1614787418	905289750	113.222	69.635	62.2844	43.5869	50.9375	7.35059
1614787418	915322687	113.218	69.635	62.2846	43.5828	50.9332	7.35036
1614787418	925193040	113.22	69.633	62.2833	43.5869	50.9366	7.34975
1614787418	935269098	113.221	69.6381	62.2872	43.5828	50.9336	7.35081
1614787418	945210449	113.219	69.6342	62.2843	43.5846	50.9345	7.34992
1614787418	955290190	113.219	69.6341	62.2838	43.5846	50.9349	7.35024
1614787418	965458938	113.203	69.6282	62.2773	43.5744	50.9254	7.35099
1614787418	975437717	113.218	69.6363	62.2859	43.5821	50.9325	7.3504
1614787418	985275166	113.217	69.6351	62.2849	43.5817	50.932	7.35026
1614787418	995345704	113.221	69.6345	62.284	43.586	50.9366	7.35057
1614787419	5469364	113.205	69.6293	62.2779	43.5752	50.9267	7.35142
1614787419	15408357	113.218	69.6344	62.2843	43.5837	50.9338	7.35016
1614787419	25370130	113.205	69.6287	62.2776	43.5758	50.9269	7.35109
1614787419	35559090	113.216	69.6338	62.2835	43.5827	50.933	7.35031
1614787419	45250840	113.219	69.6338	62.2835	43.5854	50.9357	7.35027
1614787419	55221462	113.219	69.6345	62.2844	43.5845	50.9346	7.35009
1614787419	65285446	113.216	69.6334	62.2837	43.5828	50.9325	7.34974
1614787419	75243873	113.218	69.636	62.2855	43.582	50.9325	7.35048
1614787419	85210046	113.221	69.6358	62.2851	43.5851	50.9358	7.35071
1614787419	95261175	113.22	69.6361	62.2857	43.5837	50.934	7.35034
1614787419	105262718	113.222	69.6352	62.2844	43.5865	50.9373	7.35079
1614787419	115242092	113.219	69.6361	62.2857	43.5826	50.933	7.35045
1614787419	125221362	113.218	69.6362	62.2856	43.5821	50.9328	7.35067
1614787419	135323368	113.221	69.6359	62.2853	43.5847	50.9353	7.35058
1614787419	145247785	113.222	69.6372	62.2865	43.5844	50.9351	7.35063
1614787419	155406338	113.22	69.6361	62.2857	43.5837	50.9342	7.35045
1614787419	165543775	113.219	69.6368	62.2865	43.5822	50.9325	7.35032
1614787419	175589677	113.22	69.6363	62.2854	43.5833	50.9342	7.35094
1614787419	185401945	113.22	69.6351	62.2849	43.5848	50.935	7.3502
1614787419	195196971	113.221	69.6369	62.286	43.584	50.9349	7.35087
1614787419	205279916	113.22	69.6353	62.285	43.5846	50.9349	7.35032
1614787419	215353199	113.221	69.6363	62.2857	43.5849	50.9356	7.35061
1614787419	225264099	113.219	69.6372	62.2866	43.5819	50.9325	7.35059
1614787419	235193870	113.222	69.6362	62.2857	43.586	50.9365	7.35044
1614787419	245349850	113.222	69.6369	62.2864	43.5851	50.9356	7.35048
1614787419	255792640	113.218	69.6365	62.2861	43.582	50.9323	7.35036
1614787419	265636202	113.22	69.6366	62.286	43.5831	50.9337	7.35065
1614787419	275496829	113.22	69.6356	62.2854	43.5845	50.9347	7.3502
1614787419	285510582	113.203	69.6304	62.2792	43.5727	50.9239	7.3512
1614787419	295452128	113.221	69.6369	62.2864	43.5841	50.9346	7.35049
1614787419	305375033	113.221	69.6436	62.2913	43.5778	50.9301	7.35228
1614787419	315315677	113.221	69.6457	62.2932	43.5749	50.9274	7.35251
1614787419	325247049	113.222	69.6453	62.2928	43.5765	50.9291	7.35255
1614787419	335518114	113.204	69.6385	62.2852	43.5654	50.9187	7.3533
1614787419	345209197	113.203	69.6379	62.2847	43.5649	50.9181	7.35317
1614787419	356190836	113.22	69.6421	62.2902	43.5783	50.9303	7.35191
1614787419	365749162	113.223	69.6422	62.29	43.5804	50.9325	7.35219
1614787419	376025511	113.206	69.6373	62.2842	43.569	50.9222	7.35318
1614787419	386072080	113.225	69.6397	62.2878	43.5848	50.9367	7.35189
1614787419	395554508	113.205	69.636	62.2828	43.5692	50.9224	7.35318
1614787419	405444006	113.223	69.6402	62.2884	43.5828	50.9346	7.35178
1614787419	415226354	113.221	69.6408	62.2894	43.5803	50.9317	7.35139
1614787419	425496850	113.204	69.6345	62.282	43.5697	50.9221	7.35243
1614787419	436064330	113.223	69.6438	62.2916	43.5792	50.9314	7.35221
1614787419	445257942	113.219	69.6417	62.2902	43.5774	50.929	7.35158
1614787419	455233669	113.221	69.6411	62.2896	43.58	50.9315	7.35147
1614787419	465281891	113.219	69.6388	62.2875	43.5804	50.9318	7.35132
1614787419	475427374	113.204	69.6353	62.2825	43.5692	50.922	7.35284
1614787419	485751368	113.223	69.6407	62.2893	43.5824	50.9338	7.35142
1614787419	495254927	113.221	69.6381	62.287	43.5828	50.9338	7.35109
1614787419	505362855	113.221	69.6374	62.2869	43.584	50.9345	7.35051
1614787419	515278595	113.225	69.6405	62.2887	43.5846	50.9365	7.35182
1614787419	525294033	113.221	69.6408	62.2891	43.5798	50.9314	7.35162
1614787419	535285408	113.223	69.6372	62.2863	43.5861	50.9371	7.35099
1614787419	545163023	113.22	69.6379	62.287	43.5824	50.9333	7.35091
1614787419	555254706	113.22	69.6398	62.2885	43.5804	50.9317	7.3513
1614787419	565310399	113.22	69.6373	62.2862	43.5828	50.9338	7.35102
1614787419	575248918	113.222	69.6392	62.2879	43.5826	50.9339	7.35134
1614787419	585362818	113.221	69.6392	62.2882	43.5819	50.9329	7.35096
1614787419	595209515	113.224	69.6381	62.2869	43.5859	50.9371	7.35126
1614787419	605326881	113.22	69.6374	62.2865	43.5826	50.9335	7.35088
1614787419	615396746	113.222	69.6361	62.2853	43.586	50.9367	7.35076
1614787419	625306749	113.222	69.6369	62.286	43.5849	50.9358	7.35087
1614787419	635154040	113.222	69.6389	62.2878	43.5829	50.934	7.35111
1614787419	645338082	113.221	69.6387	62.2876	43.5827	50.9338	7.35108
1614787419	655307831	113.222	69.6371	62.2864	43.585	50.9358	7.35074
1614787419	665220311	113.22	69.637	62.2861	43.5831	50.934	7.35091
1614787419	675236128	113.219	69.6359	62.2856	43.5835	50.9339	7.35036
1614787419	685325685	113.218	69.6354	62.285	43.5827	50.9331	7.35036
1614787419	695293100	113.225	69.638	62.2868	43.5872	50.9384	7.35122
1614787419	705339737	113.222	69.6376	62.2866	43.5849	50.9359	7.35102
1614787419	715396336	113.222	69.6367	62.286	43.5851	50.9358	7.35074
1614787419	725268702	113.22	69.6381	62.2872	43.5816	50.9324	7.35085
1614787419	735332574	113.221	69.6366	62.286	43.5847	50.9353	7.35063
1614787419	745302128	113.222	69.6384	62.2874	43.5839	50.9349	7.35104
1614787419	755368834	113.22	69.6362	62.2857	43.5836	50.934	7.35042
1614787419	765340184	113.222	69.6367	62.286	43.5857	50.9364	7.35071
1614787419	775232959	113.222	69.6364	62.2854	43.5851	50.9361	7.35108
1614787419	785315148	113.222	69.6364	62.2857	43.5855	50.9362	7.35073
