time_sec	time_nanosec	vc_des_0	vc_des_1	vc_des_2	vc_des_3
1614787419	715576858	0	0	0	0
1614787419	725413805	0	0	0	0
1614787419	735526447	0	0	0	0
1614787419	745444697	0	0	0	0
1614787419	755520562	0	0	0	0
1614787419	765512964	0	0	0	0
1614787419	775374980	0	0	0	0
1614787419	785460210	0	0	0	0
1614787419	795589219	0	0	0	0
1614787419	805837884	0	0	0	0
1614787419	815752161	0	0	0	0
1614787419	825775337	0	0	0	0
1614787419	835951935	0	0	0	0
1614787419	845797491	0	0	0	0
1614787419	855774415	0	0	0	0
1614787419	865825120	0	0	0	0
1614787419	875809360	0	0	0	0
1614787419	885952147	0	0	0	0
1614787419	896170452	0	0	0	0
1614787419	905896551	0	0	0	0
1614787419	915774561	0	0	0	0
1614787419	925750943	0	0	0	0
1614787419	935772304	0	0	0	0
1614787419	945850228	0	0	0	0
1614787419	956019054	0	0	0	0
1614787419	965921389	0	0	0	0
1614787419	975778875	0	0	0	0
1614787419	985532488	0	0	0	0
1614787419	995332718	0	0	0	0
1614787420	5400369	0	0	0	0
1614787420	15524814	0	0	0	0
1614787420	25312996	0	0	0	0
1614787420	35321121	0	0	0	0
1614787420	45489895	0	0	0	0
1614787420	55399422	0	0	0	0
1614787420	65893973	0	0	0	0
1614787420	75888203	0	0	0	0
1614787420	85838580	0	0	0	0
1614787420	95646316	0	0	0	0
1614787420	105460145	0	0	0	0
1614787420	115443228	0	0	0	0
1614787420	125407165	0	0	0	0
1614787420	135969319	0	0	0	0
1614787420	145830670	0	0	0	0
1614787420	155889158	0	0	0	0
1614787420	165860423	0	0	0	0
1614787420	175802895	0	0	0	0
1614787420	185830214	0	0	0	0
1614787420	195738465	0	0	0	0
1614787420	205878078	0	0	0	0
1614787420	215894911	0	0	0	0
1614787420	225373460	0	0	0	0
1614787420	235440718	0	0	0	0
1614787420	245307578	0	0	0	0
1614787420	255320940	0	0	0	0
1614787420	265643513	0	0	0	0
1614787420	275433078	0	0	0	0
1614787420	285375167	0	0	0	0
1614787420	295508016	0	0	0	0
1614787420	305489884	0	0	0	0
1614787420	315432323	0	0	0	0
1614787420	325492638	0	0	0	0
1614787420	335525173	0	0	0	0
1614787420	345790905	0	0	0	0
1614787420	356035491	0	0	0	0
1614787420	365846197	0	0	0	0
1614787420	375965560	0	0	0	0
1614787420	385497510	0	0	0	0
1614787420	395355623	0	0	0	0
1614787420	405453335	0	0	0	0
1614787420	415605057	0	0	0	0
1614787420	425435737	0	0	0	0
1614787420	435314246	0	0	0	0
1614787420	445586511	0	0	0	0
1614787420	455381054	0	0	0	0
1614787420	465385466	0	0	0	0
1614787420	475528479	0	0	0	0
1614787420	485520569	0	0	0	0
1614787420	495447754	0	0	0	0
1614787420	505528396	0	0	0	0
1614787420	515393831	0	0	0	0
1614787420	525382206	0	0	0	0
1614787420	535392708	0	0	0	0
1614787420	545464040	0	0	0	0
1614787420	555374072	0	0	0	0
1614787420	565503431	0	0	0	0
1614787420	575874544	0	0	0	0
1614787420	585583768	0	0	0	0
1614787420	595350100	0	0	0	0
1614787420	605521366	0	0	0	0
1614787420	615772254	0	0	0	0
1614787420	625596284	0	0	0	0
1614787420	635524777	0	0	0	0
1614787420	645443755	0	0	0	0
1614787420	655384459	0	0	0	0
1614787420	665594831	0	0	0	0
1614787420	675330030	0	0	0	0
1614787420	685669573	0	0	0	0
1614787420	695409572	0	0	0	0
1614787420	705446124	0	0	0	0
1614787420	715452799	0	0	0	0
1614787420	725591899	0	0	0	0
1614787420	735423031	0	0	0	0
1614787420	745390925	0	0	0	0
1614787420	755500049	0	0	0	0
1614787420	765405163	0	0	0	0
1614787420	775386722	0	0	0	0
1614787420	785516162	0	0	0	0
1614787420	795373491	0	0	0	0
1614787420	805500918	0	0	0	0
1614787420	815646677	0	0	0	0
1614787420	825282569	0	0	0	0
1614787420	835489097	0	0	0	0
1614787420	845483480	0	0	0	0
1614787420	855470173	0	0	0	0
1614787420	865422957	0	0	0	0
1614787420	875500534	0	0	0	0
1614787420	885436653	0	0	0	0
1614787420	895367569	0	0	0	0
1614787420	905561877	0	0	0	0
1614787420	915531181	0	0	0	0
1614787420	925776750	0	0	0	0
1614787420	935545165	0	0	0	0
1614787420	945322816	0	0	0	0
1614787420	955481306	0	0	0	0
1614787420	965465738	0	0	0	0
1614787420	975445461	0	0	0	0
1614787420	985700621	0	0	0	0
1614787420	995603404	0	0	0	0
1614787421	5510085	0	0	0	0
1614787421	15464787	0	0	0	0
1614787421	25473331	0	0	0	0
1614787421	35476434	0	0	0	0
1614787421	45351490	0	0	0	0
1614787421	55671439	0	0	0	0
1614787421	65493391	0	0	0	0
1614787421	75423101	0	0	0	0
1614787421	85324653	0	0	0	0
1614787421	95515547	0	0	0	0
1614787421	105431066	0	0	0	0
1614787421	115421250	0	0	0	0
1614787421	125460643	0	0	0	0
1614787421	135458839	0	0	0	0
1614787421	145355421	0	0	0	0
1614787421	156021525	0	0	0	0
1614787421	165498581	0	0	0	0
1614787421	175376245	0	0	0	0
1614787421	185514767	0	0	0	0
1614787421	195882839	0	0	0	0
1614787421	205902198	0	0	0	0
1614787421	215682265	0	0	0	0
1614787421	225446284	0	0	0	0
1614787421	235828449	0	0	0	0
1614787421	245505286	0	0	0	0
1614787421	255484150	0	0	0	0
1614787421	265352830	0	0	0	0
1614787421	275523536	0	0	0	0
1614787421	285432005	0	0	0	0
1614787421	295417199	0	0	0	0
1614787421	305477651	0	0	0	0
1614787421	315598498	0	0	0	0
1614787421	325898391	0	0	0	0
1614787421	335916398	0	0	0	0
1614787421	345408432	0	0	0	0
1614787421	355459758	0	0	0	0
1614787421	365720348	0	0	0	0
1614787421	375328422	0	0	0	0
1614787421	385457703	0	0	0	0
1614787421	395634413	0	0	0	0
1614787421	405469956	0	0	0	0
1614787421	415396796	0	0	0	0
1614787421	425536719	0	0	0	0
1614787421	435414548	0	0	0	0
1614787421	445403211	0	0	0	0
1614787421	455386698	0	0	0	0
1614787421	465556602	0	0	0	0
1614787421	475847480	0	0	0	0
1614787421	486316437	0	0	0	0
1614787421	496054812	0	0	0	0
1614787421	505501226	0	0	0	0
1614787421	515502630	0	0	0	0
1614787421	525579844	0	0	0	0
1614787421	535520299	0	0	0	0
1614787421	545428694	0	0	0	0
1614787421	555469082	0	0	0	0
1614787421	565470217	0	0	0	0
1614787421	575402626	0	0	0	0
1614787421	585530218	0	0	0	0
1614787421	595511547	0	0	0	0
1614787421	605491319	0	0	0	0
1614787421	615578977	0	0	0	0
1614787421	625411703	0	0	0	0
1614787421	635974122	0	0	0	0
1614787421	646064359	0	0	0	0
1614787421	655480489	0	0	0	0
1614787421	665485495	0	0	0	0
1614787421	675654496	0	0	0	0
1614787421	685622788	0	0	0	0
1614787421	695685379	0	0	0	0
1614787421	705603992	0	0	0	0
1614787421	717108564	0	0	0	0
1614787421	724966940	0	0	0	0
1614787421	735506544	0	0	0	0
1614787421	745560029	0	0	0	0
1614787421	755509734	0	0	0	0
1614787421	765572064	0	0	0	0
1614787421	775409703	0	0	0	0
1614787421	785396830	0	0	0	0
1614787421	795838240	0	0	0	0
1614787421	805447932	0	0	0	0
1614787421	815479675	0	0	0	0
1614787421	825585605	0	0	0	0
1614787421	835492257	0	0	0	0
1614787421	845425786	0	0	0	0
1614787421	855624453	0	0	0	0
1614787421	865503321	0	0	0	0
1614787421	875457476	0	0	0	0
1614787421	885578642	0	0	0	0
1614787421	895779336	0	0	0	0
1614787421	905536847	0	0	0	0
1614787421	915763248	0	0	0	0
1614787421	926212820	0	0	0	0
1614787421	935553360	0	0	0	0
1614787421	945831092	0	0	0	0
1614787421	955960340	0	0	0	0
1614787421	965905656	0	0	0	0
1614787421	975901852	0	0	0	0
1614787421	985447110	0	0	0	0
1614787421	995564242	0	0	0	0
1614787422	5453167	0	0	0	0
1614787422	15608834	0	0	0	0
1614787422	25506328	0	0	0	0
1614787422	35457849	0	0	0	0
1614787422	45583533	0	0	0	0
1614787422	55506197	0	0	0	0
1614787422	65450172	0	0	0	0
1614787422	75543936	0	0	0	0
1614787422	85492517	0	0	0	0
1614787422	95517484	0	0	0	0
1614787422	105540621	0	0	0	0
1614787422	115569379	0	0	0	0
1614787422	125428727	0	0	0	0
1614787422	135546203	0	0	0	0
1614787422	145459227	0	0	0	0
1614787422	155459802	0	0	0	0
1614787422	165982960	0	0	0	0
