time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1611760663	525874713	11.1608	13.1428	-30.0051	149.542
1611760663	535687858	11.1608	13.1428	-30.0051	149.542
1611760663	545758006	11.1608	13.1428	-30.0051	149.542
1611760663	555832633	11.1608	13.1428	-30.0051	149.542
1611760663	565701294	11.1608	13.1428	-30.0051	149.542
1611760663	575700390	11.1608	13.1428	-30.0051	149.542
1611760663	585699183	11.1608	13.1428	-30.0051	149.542
1611760663	595579242	11.1608	13.1428	-30.0051	149.542
1611760663	605728840	11.1608	13.1428	-30.0051	149.542
1611760663	615760327	11.1608	13.1428	-30.0051	149.542
1611760663	625835421	11.1608	13.1428	-30.0051	149.542
1611760663	635562120	11.1608	13.1428	-30.0051	149.542
1611760663	645876921	11.1608	13.1428	-30.0051	149.542
1611760663	656107507	11.1608	13.1428	-30.0051	149.542
1611760663	665875470	11.1608	13.1428	-30.0051	149.542
1611760663	675908254	11.1608	13.1428	-30.0051	149.542
1611760663	686070815	11.1608	13.1428	-30.0051	149.542
1611760663	696022170	11.1608	13.1428	-30.0051	149.542
1611760663	706038300	11.1608	13.1428	-30.0051	149.542
1611760663	715600869	11.1608	13.1428	-30.0051	149.542
1611760663	725766539	11.1608	13.1428	-30.0051	149.542
1611760663	735778040	11.1608	13.1428	-30.0051	149.542
1611760663	745725282	11.1608	13.1428	-30.0051	149.542
1611760663	756097197	11.1608	13.1428	-30.0051	149.542
1611760663	766141434	11.1608	13.1428	-30.0051	149.542
1611760663	776013316	11.1608	13.1428	-30.0051	149.542
1611760663	785852668	11.1608	13.1428	-30.0051	149.542
1611760663	796109025	11.1608	13.1428	-30.0051	149.542
1611760663	805536872	11.1608	13.1428	-30.0051	149.542
1611760663	815592904	11.1608	13.1428	-30.0051	149.542
1611760663	825692666	11.1608	13.1428	-30.0051	149.542
1611760663	835973593	11.1608	13.1428	-30.0051	149.542
1611760663	845932674	11.1608	13.1428	-30.0051	149.542
1611760663	856019243	11.1608	13.1428	-30.0051	149.542
1611760663	865639796	11.1608	13.1428	-30.0051	149.542
1611760663	875809997	11.1608	13.1428	-30.0051	149.542
1611760663	885607494	11.1608	13.1428	-30.0051	149.542
1611760663	895935313	11.1608	13.1428	-30.0051	149.542
1611760663	905781253	11.1608	13.1428	-30.0051	149.542
1611760663	915574770	11.1608	13.1428	-30.0051	149.542
1611760663	925758130	11.1608	13.1428	-30.0051	149.542
1611760663	935629718	11.1608	13.1428	-30.0051	149.542
1611760663	945655788	11.1608	13.1428	-30.0051	149.542
1611760663	955653708	11.1608	13.1428	-30.0051	149.542
1611760663	965729630	11.1608	13.1428	-30.0051	149.542
1611760663	975635388	11.1608	13.1428	-30.0051	149.542
1611760663	985546622	11.1608	13.1428	-30.0051	149.542
1611760663	995643540	11.1608	13.1428	-30.0051	149.542
1611760664	5914742	11.1608	13.1428	-30.0051	149.542
1611760664	15740029	11.1608	13.1428	-30.0051	149.542
1611760664	25793256	11.1608	13.1428	-30.0051	149.542
1611760664	35845175	11.1608	13.1428	-30.0051	149.542
1611760664	45795967	11.1608	13.1428	-30.0051	149.542
1611760664	55706007	11.1608	13.1428	-30.0051	149.542
1611760664	65782045	11.1608	13.1428	-30.0051	149.542
1611760664	75575683	11.1608	13.1428	-30.0051	149.542
1611760664	85721048	11.1608	13.1428	-30.0051	149.542
1611760664	95582068	11.1608	13.1428	-30.0051	149.542
