time_sec	time_nanosec	x_mocap_0	x_mocap_1	x_mocap_2	x_mocap_3	error	latency
1611746078	753903013	0	0	0	0	0.605732	0
1611746078	763869262	0	0	0	0	0.605732	0
1611746078	773836580	0	0	0	0	0.605732	0
1611746078	784038501	0	0	0	0	0.605732	0
1611746078	793973553	0	0	0	0	0.605732	0
1611746078	804031312	0	0	0	0	0.605732	0
1611746078	813935123	0	0	0	0	0.605732	0
1611746078	823925156	0	0	0	0	0.605732	0
1611746078	833846515	0	0	0	0	0.605732	0
1611746078	844039564	0	0	0	0	0.605732	0
1611746078	854140452	0	0	0	0	0.605732	0
1611746078	864134539	0	0	0	0	0.605732	0
1611746078	874221458	0	0	0	0	0.605732	0
1611746078	883964164	0	0	0	0	0.605732	0
1611746078	894036314	0	0	0	0	0.605732	0
1611746078	903952903	0	0	0	0	0.605732	0
1611746078	913889319	0	0	0	0	0.605732	0
1611746078	923983971	0	0	0	0	0.605732	0
1611746078	933922133	0	0	0	0	0.605732	0
1611746078	943929640	0	0	0	0	0.605732	0
1611746078	954007552	0	0	0	0	0.605732	0
1611746078	963863462	0	0	0	0	0.605732	0
1611746078	973841212	0	0	0	0	0.605732	0
1611746078	983986861	0	0	0	0	0.605732	0
1611746078	993903332	0	0	0	0	0.605732	0
1611746079	3913350	0	0	0	0	0.605732	0
1611746079	13859274	0	0	0	0	0.605732	0
1611746079	23973765	0	0	0	0	0.605732	0
1611746079	33862869	0	0	0	0	0.605732	0
1611746079	44101633	0	0	0	0	0.605732	0
1611746079	54004052	0	0	0	0	0.605732	0
1611746079	63907819	0	0	0	0	0.605732	0
1611746079	73965461	0	0	0	0	0.605732	0
1611746079	84062186	0	0	0	0	0.605732	0
1611746079	93877388	0	0	0	0	0.605732	0
1611746079	104027853	0	0	0	0	0.605732	0
1611746079	113842190	0	0	0	0	0.605732	0
1611746079	123991427	0	0	0	0	0.605732	0
1611746079	134013030	0	0	0	0	0.605732	0
1611746079	143974817	0	0	0	0	0.605732	0
1611746079	154055810	0	0	0	0	0.605732	0
1611746079	163810064	0	0	0	0	0.605732	0
1611746079	173987779	0	0	0	0	0.605732	0
1611746079	183805451	0	0	0	0	0.605732	0
1611746079	193987661	0	0	0	0	0.605732	0
1611746079	203931098	0	0	0	0	0.605732	0
1611746079	214005820	0	0	0	0	0.605732	0
1611746079	224059340	0	0	0	0	0.605732	0
1611746079	233815058	0	0	0	0	0.605732	0
1611746079	243931850	0	0	0	0	0.605732	0
1611746079	253925847	0	0	0	0	0.605732	0
1611746079	263860075	0	0	0	0	0.605732	0
1611746079	273988808	0	0	0	0	0.605732	0
1611746079	284190251	0	0	0	0	0.605732	0
1611746079	294189744	0	0	0	0	0.605732	0
1611746079	304018074	0	0	0	0	0.605732	0
1611746079	313874693	0	0	0	0	0.605732	0
1611746079	324005619	0	0	0	0	0.605732	0
1611746079	333871344	0	0	0	0	0.605732	0
1611746079	344006436	0	0	0	0	0.605732	0
1611746079	354034990	0	0	0	0	0.605732	0
1611746079	364119515	0	0	0	0	0.605732	0
1611746079	374023868	0	0	0	0	0.605732	0
1611746079	383873379	0	0	0	0	0.605732	0
1611746079	394013161	0	0	0	0	0.605732	0
1611746079	403988733	0	0	0	0	0.605732	0
1611746079	413859080	0	0	0	0	0.605732	0
1611746079	423921698	0	0	0	0	0.605732	0
1611746079	433840011	0	0	0	0	0.605732	0
1611746079	443900432	0	0	0	0	0.605732	0
1611746079	454115228	0	0	0	0	0.605732	0
1611746079	463955549	0	0	0	0	0.605732	0
1611746079	474114908	0	0	0	0	0.605732	0
1611746079	483949615	0	0	0	0	0.605732	0
1611746079	493952435	0	0	0	0	0.605732	0
1611746079	503919367	0	0	0	0	0.605732	0
1611746079	513927990	0	0	0	0	0.605732	0
1611746079	523909344	0	0	0	0	0.605732	0
1611746079	534004766	0	0	0	0	0.605732	0
1611746079	544032444	0	0	0	0	0.605732	0
1611746079	554029810	0	0	0	0	0.605732	0
1611746079	564158776	0	0	0	0	0.605732	0
1611746079	573954419	0	0	0	0	0.605732	0
1611746079	583893279	0	0	0	0	0.605732	0
1611746079	594148512	0	0	0	0	0.605732	0
1611746079	604012250	0	0	0	0	0.605732	0
1611746079	613977975	0	0	0	0	0.605732	0
1611746079	624009041	0	0	0	0	0.605732	0
1611746079	633991412	0	0	0	0	0.605732	0
1611746079	644100929	0	0	0	0	0.605732	0
1611746079	653958173	0	0	0	0	0.605732	0
1611746079	663847554	0	0	0	0	0.605732	0
1611746079	674003735	0	0	0	0	0.605732	0
1611746079	683846520	0	0	0	0	0.605732	0
1611746079	693946047	0	0	0	0	0.605732	0
1611746079	704156243	0	0	0	0	0.605732	0
1611746079	714022704	0	0	0	0	0.605732	0
1611746079	724019261	0	0	0	0	0.605732	0
1611746079	734261772	0	0	0	0	0.605732	0
1611746079	743899038	0	0	0	0	0.605732	0
1611746079	753943953	0	0	0	0	0.605732	0
1611746079	763878331	0	0	0	0	0.605732	0
1611746079	773886898	0	0	0	0	0.605732	0
1611746079	784061983	0	0	0	0	0.605732	0
1611746079	794107671	0	0	0	0	0.605732	0
1611746079	803892340	0	0	0	0	0.605732	0
1611746079	814087357	0	0	0	0	0.605732	0
1611746079	823976623	0	0	0	0	0.605732	0
1611746079	833965437	0	0	0	0	0.605732	0
1611746079	843964168	0	0	0	0	0.605732	0
1611746079	854127079	0	0	0	0	0.605732	0
1611746079	863878651	0	0	0	0	0.605732	0
1611746079	873989616	0	0	0	0	0.605732	0
1611746079	883927275	0	0	0	0	0.605732	0
