time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1611746078	734840928	21.1309	26.5822	30.7641	74.5442
1611746078	744443779	21.1309	26.5822	30.7641	74.5442
1611746078	754533718	21.1309	26.5822	30.7641	74.5442
1611746078	764455560	21.1309	26.5822	30.7641	74.5442
1611746078	774404900	21.1309	26.5822	30.7641	74.5442
1611746078	784429163	21.1309	26.5822	30.7641	74.5442
1611746078	794584004	21.1309	26.5822	30.7641	74.5442
1611746078	804839843	21.1309	26.5822	30.7641	74.5442
1611746078	814660891	21.1309	26.5822	30.7641	74.5442
1611746078	824521239	21.1309	26.5822	30.7641	74.5442
1611746078	834388244	21.1309	26.5822	30.7641	74.5442
1611746078	844621331	21.1309	26.5822	30.7641	74.5442
1611746078	854505893	21.1309	26.5822	30.7641	74.5442
1611746078	864765006	21.1309	26.5822	30.7641	74.5442
1611746078	874871732	21.1309	26.5822	30.7641	74.5442
1611746078	884602716	21.1309	26.5822	30.7641	74.5442
1611746078	894665657	21.1309	26.5822	30.7641	74.5442
1611746078	904559987	21.1309	26.5822	30.7641	74.5442
1611746078	914491797	21.1309	26.5822	30.7641	74.5442
1611746078	924554224	21.1309	26.5822	30.7641	74.5442
1611746078	934618188	21.1309	26.5822	30.7641	74.5442
1611746078	944533146	21.1309	26.5822	30.7641	74.5442
1611746078	954573631	21.1309	26.5822	30.7641	74.5442
1611746078	964393939	21.1309	26.5822	30.7641	74.5442
1611746078	974400154	21.1309	26.5822	30.7641	74.5442
1611746078	984671795	21.1309	26.5822	30.7641	74.5442
1611746078	994472350	21.1309	26.5822	30.7641	74.5442
1611746079	4504447	21.1309	26.5822	30.7641	74.5442
1611746079	14495992	21.1309	26.5822	30.7641	74.5442
1611746079	24583186	21.1309	26.5822	30.7641	74.5442
1611746079	34485349	21.1309	26.5822	30.7641	74.5442
1611746079	44508510	21.1309	26.5822	30.7641	74.5442
1611746079	54566817	21.1309	26.5822	30.7641	74.5442
1611746079	64538441	21.1309	26.5822	30.7641	74.5442
1611746079	74611226	21.1309	26.5822	30.7641	74.5442
1611746079	84478924	21.1309	26.5822	30.7641	74.5442
1611746079	94435654	21.1309	26.5822	30.7641	74.5442
1611746079	104660896	21.1309	26.5822	30.7641	74.5442
1611746079	114525337	21.1309	26.5822	30.7641	74.5442
1611746079	124594769	21.1309	26.5822	30.7641	74.5442
1611746079	134632474	21.1309	26.5822	30.7641	74.5442
1611746079	144591440	21.1309	26.5822	30.7641	74.5442
1611746079	154686631	21.1309	26.5822	30.7641	74.5442
1611746079	164465751	21.1309	26.5822	30.7641	74.5442
1611746079	174614685	21.1309	26.5822	30.7641	74.5442
1611746079	184420189	21.1309	26.5822	30.7641	74.5442
