time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1615897355	439271816	71.7319	44.7064	42.2346	63.5618	66.0335	2.47176
1615897355	449181392	71.7263	44.7077	42.2361	63.566	66.0376	2.47165
1615897355	459210419	71.7371	44.7127	42.2403	63.5502	66.0226	2.47237
1615897355	469394378	71.722	44.7084	42.2368	63.5696	66.0412	2.47164
1615897355	479539005	71.7333	44.7047	42.2332	63.5621	66.0335	2.47148
1615897355	489950784	71.719	44.699	42.2285	63.582	66.0525	2.4705
1615897355	500787081	71.7246	44.7106	42.2387	63.5648	66.0367	2.4719
1615897355	510341537	71.7197	44.7081	42.2366	63.5722	66.0437	2.47151
1615897355	520344267	71.7243	44.7046	42.2334	63.571	66.0423	2.47128
1615897355	530890096	71.729	44.7108	42.2385	63.5603	66.0325	2.47223
1615897355	540872587	71.7269	44.7081	42.2363	63.5649	66.0367	2.47179
1615897355	551014505	71.7138	44.7074	42.2361	63.5787	66.0501	2.4713
1615897355	560868951	71.7239	44.7	42.2292	63.5761	66.0468	2.47077
1615897355	571698185	71.4909	44.5299	42.0834	63.9792	66.4258	2.44651
1615897355	581318088	71.7273	44.7069	42.2353	63.5658	66.0374	2.47159
1615897355	590820199	71.7292	44.7127	42.2404	63.5582	66.0304	2.47228
1615897355	600977595	71.7237	44.7071	42.2356	63.5692	66.0407	2.47151
1615897355	610670486	71.7184	44.7008	42.2302	63.5808	66.0514	2.47063
1615897355	620982483	71.7246	44.7071	42.2355	63.5682	66.0398	2.47162
1615897355	630876720	71.7282	44.7101	42.238	63.5617	66.0337	2.47206
1615897355	640833129	71.723	44.7044	42.2331	63.5726	66.0439	2.47127
1615897355	650756293	71.7232	44.7032	42.2322	63.5735	66.0446	2.47106
1615897355	661487191	71.7398	44.7257	42.2516	63.5345	66.0086	2.47407
1615897355	671005549	71.7264	44.7021	42.231	63.5715	66.0426	2.47106
1615897355	680870312	71.716	44.7054	42.2343	63.5786	66.0497	2.47117
1615897355	690929479	71.7229	44.7031	42.232	63.5739	66.045	2.4711
1615897355	700960963	71.7213	44.7116	42.2395	63.5671	66.0391	2.47203
1615897355	710978538	71.729	44.7062	42.2347	63.5648	66.0363	2.47152
1615897355	720953286	71.7193	44.7069	42.2354	63.5738	66.0453	2.47151
1615897355	730905357	71.724	44.7072	42.2356	63.5688	66.0403	2.47152
1615897355	740927429	71.7299	44.7085	42.2367	63.5616	66.0334	2.4718
1615897355	750821111	71.7323	44.7038	42.2324	63.5638	66.0352	2.47141
1615897355	760888673	71.7364	44.7097	42.2375	63.5539	66.0261	2.47215
1615897355	771178628	71.7297	44.7094	42.2374	63.5608	66.0329	2.47207
