time_sec	time_nanosec	jac_det
1615897355	408670576	0.021488
1615897355	418639843	0.021488
1615897355	428542027	0.0214921
1615897355	438619256	0.0214893
1615897355	449277484	0.021492
1615897355	458575099	0.0214955
1615897355	468621638	0.0214918
1615897355	478709803	0.0214893
1615897355	488748529	0.0214851
1615897355	499214191	0.0214943
1615897355	508900909	0.0214928
1615897355	518936075	0.0214888
1615897355	529094392	0.0214931
1615897355	539014967	0.0214916
1615897355	549209561	0.0214918
1615897355	559090312	0.0214852
1615897355	569118542	0.0213536
1615897355	579087258	0.0214911
1615897355	589044052	0.0214956
1615897355	599199780	0.0214914
1615897355	609020503	0.0214876
1615897355	619150705	0.0214911
1615897355	629199792	0.021493
1615897355	639022954	0.0214888
1615897355	649046928	0.0214885
1615897355	659138113	0.0215049
1615897355	669044453	0.0214867
1615897355	679132208	0.0214899
1615897355	689189701	0.0214877
1615897355	699252585	0.021495
1615897355	709137412	0.0214906
1615897355	719217428	0.0214904
1615897355	729208777	0.0214914
1615897355	739117383	0.0214926
1615897355	749140546	0.0214877
1615897355	759124393	0.0214925
1615897355	769328318	0.021492
1615897355	779173858	0.0214915
1615897355	790808774	0.0214941
1615897355	799123782	0.021491
1615897355	809156690	0.0214895
1615897355	819053202	0.0214932
1615897355	829151560	0.0214891
1615897355	839308038	0.0214865
1615897355	849178818	0.0214923
1615897355	859065673	0.0214909
1615897355	869242439	0.0214876
1615897355	879169768	0.0214932
1615897355	889106081	0.0214929
1615897355	899185265	0.021496
1615897355	909255021	0.0214887
1615897355	919090568	0.0214908
1615897355	929248492	0.0214946
1615897355	939244876	0.0214904
1615897355	949204715	0.0214935
1615897355	959892193	0.0214937
1615897355	969078108	0.0214942
1615897355	979179248	0.0214934
1615897355	989174691	0.0214916
1615897355	999291853	0.0214917
1615897356	9116389	0.0214924
1615897356	18995072	0.0214973
1615897356	29284075	0.0214947
1615897356	39124080	0.0214928
1615897356	51104756	0.0215
1615897356	59207179	0.0214959
1615897356	69146993	0.0214889
1615897356	79141989	0.0214914
1615897356	89150480	0.0214899
1615897356	99179789	0.0214983
1615897356	109159190	0.0214934
1615897356	119270646	0.0214901
1615897356	129216941	0.0214907
1615897356	139182619	0.0214869
1615897356	149224722	0.0214926
1615897356	159143254	0.0214957
1615897356	169126576	0.0214923
1615897356	179170886	0.0214925
1615897356	189108588	0.0214957
1615897356	199123524	0.0214902
1615897356	209174488	0.0213581
1615897356	219144580	0.0214961
1615897356	229046624	0.0214918
1615897356	239163183	0.0214911
1615897356	249290723	0.0215019
1615897356	259103318	0.0214893
1615897356	269190322	0.0214919
1615897356	279223624	0.0214902
1615897356	289017736	0.0214933
1615897356	299108329	0.021489
1615897356	311226517	0.0214896
1615897356	318984510	0.0214895
1615897356	329084307	0.0214928
1615897356	339343794	0.0214952
1615897356	349332681	0.0214949
1615897356	359051099	0.021491
1615897356	369330301	0.0214986
1615897356	379209964	0.0214944
1615897356	389063281	0.0214932
1615897356	399136478	0.0214936
1615897356	409149741	0.0214962
1615897356	419131399	0.0214914
1615897356	429293592	0.0214932
1615897356	439077873	0.0214986
1615897356	449152429	0.0214937
1615897356	459162290	0.0214976
1615897356	469083357	0.021492
1615897356	479065877	0.0214916
1615897356	489112926	0.021501
1615897356	499190170	0.0214942
1615897356	509315608	0.0214906
