time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1611923351	485788938	0.821648	0.832073	0.823637	0.788794
1611923351	495790060	0.821648	0.832073	0.823637	0.788794
1611923351	505801591	0.821648	0.832073	0.823637	0.788794
1611923351	515769869	0.821648	0.832073	0.823637	0.788794
1611923351	525762151	0.821648	0.832073	0.823637	0.788794
1611923351	535791046	0.821648	0.832073	0.823637	0.788794
1611923351	545781064	0.821648	0.832073	0.823637	0.788794
1611923351	555791567	0.821648	0.832073	0.823637	0.788794
1611923351	565842457	0.821648	0.832073	0.823637	0.788794
1611923351	575734224	0.821648	0.832073	0.823637	0.788794
1611923351	585858046	0.821648	0.832073	0.823637	0.788794
1611923351	595765246	0.821648	0.832073	0.823637	0.788794
1611923351	605837172	0.821648	0.832073	0.823637	0.788794
1611923351	615891395	0.821648	0.832073	0.823637	0.788794
1611923351	625841292	0.821648	0.832073	0.823637	0.788794
1611923351	635817959	0.821648	0.832073	0.823637	0.788794
1611923351	645815531	0.821648	0.832073	0.823637	0.788794
1611923351	655768093	0.821648	0.832073	0.823637	0.788794
1611923351	665782599	0.821648	0.832073	0.823637	0.788794
1611923351	675759596	0.821648	0.832073	0.823637	0.788794
1611923351	685822526	0.821648	0.832073	0.823637	0.788794
1611923351	695842290	0.821648	0.832073	0.823637	0.788794
1611923351	705762078	0.821648	0.832073	0.823637	0.788794
1611923351	715769393	0.821648	0.832073	0.823637	0.788794
1611923351	725826938	0.821648	0.832073	0.823637	0.788794
1611923351	735860693	0.821648	0.832073	0.823637	0.788794
1611923351	745816719	0.821648	0.832073	0.823637	0.788794
1611923351	755775966	0.821648	0.832073	0.823637	0.788794
1611923351	765842078	0.821648	0.832073	0.823637	0.788794
1611923351	775806672	0.821648	0.832073	0.823637	0.788794
1611923351	785800196	0.821648	0.832073	0.823637	0.788794
1611923351	795867917	0.821648	0.832073	0.823637	0.788794
1611923351	805734865	0.821648	0.832073	0.823637	0.788794
1611923351	815878360	0.821648	0.832073	0.823637	0.788794
1611923351	825812052	0.821648	0.832073	0.823637	0.788794
1611923351	835841001	0.821648	0.832073	0.823637	0.788794
1611923351	845817687	0.821648	0.832073	0.823637	0.788794
1611923351	855784750	0.821648	0.832073	0.823637	0.788794
1611923351	865872911	0.821648	0.832073	0.823637	0.788794
1611923351	875916662	0.821648	0.832073	0.823637	0.788794
1611923351	885851967	0.821648	0.832073	0.823637	0.788794
1611923351	895820168	0.821648	0.832073	0.823637	0.788794
1611923351	905790676	0.821648	0.832073	0.823637	0.788794
1611923351	915785137	0.821648	0.832073	0.823637	0.788794
1611923351	925850629	0.821648	0.832073	0.823637	0.788794
1611923351	935760126	0.821648	0.832073	0.823637	0.788794
1611923351	945825221	0.821648	0.832073	0.823637	0.788794
1611923351	955754985	0.821648	0.832073	0.823637	0.788794
1611923351	965926218	0.821648	0.832073	0.823637	0.788794
1611923351	975790731	0.821648	0.832073	0.823637	0.788794
1611923351	985987498	0.821648	0.832073	0.823637	0.788794
