time_sec	time_nanosec	x_coord_0	x_coord_1	x_coord_2	x_coord_3
1618931804	663397530	0.111436	-1.58756	-2.46932	2.19228	-0.423209	-0.313927	-0.858424	0.237281	-1.08359
1618931804	673551792	0.111435	-1.58734	-2.47045	2.19224	-0.422769	-0.313727	-0.858973	0.237282	-1.08406
1618931804	683494659	0.111434	-1.58712	-2.47159	2.19219	-0.422327	-0.313525	-0.859524	0.237284	-1.08452
1618931804	693419917	0.111433	-1.5869	-2.47273	2.19214	-0.421883	-0.313322	-0.860078	0.237285	-1.08498
1618931804	703508478	0.111431	-1.58668	-2.47388	2.19209	-0.421437	-0.313118	-0.860633	0.237287	-1.08545
1618931804	713410164	0.11143	-1.58646	-2.47502	2.19204	-0.42099	-0.312912	-0.861191	0.237288	-1.08591
1618931804	723394329	0.111429	-1.58624	-2.47617	2.19199	-0.42054	-0.312705	-0.861752	0.23729	-1.08638
1618931804	733442938	0.111427	-1.58603	-2.47732	2.19193	-0.420089	-0.312497	-0.862314	0.237292	-1.08684
1618931804	743571139	0.111426	-1.58581	-2.47848	2.19187	-0.419636	-0.312288	-0.862879	0.237293	-1.08731
1618931804	753677177	0.111425	-1.58559	-2.47964	2.19182	-0.419181	-0.312077	-0.863446	0.237295	-1.08777
1618931804	763899873	0.111424	-1.58536	-2.4808	2.19176	-0.418724	-0.311865	-0.864015	0.237296	-1.08824
1618931804	774172651	0.111422	-1.58514	-2.48196	2.19169	-0.418265	-0.311651	-0.864586	0.237298	-1.0887
1618931804	784111478	0.111421	-1.58492	-2.48312	2.19163	-0.417804	-0.311436	-0.865159	0.2373	-1.08917
1618931804	794241016	0.11142	-1.5847	-2.48429	2.19157	-0.417342	-0.31122	-0.865735	0.237301	-1.08963
1618931804	804228840	0.111418	-1.58448	-2.48546	2.1915	-0.416878	-0.311003	-0.866313	0.237303	-1.0901
1618931804	814249577	0.111417	-1.58426	-2.48664	2.19143	-0.416412	-0.310784	-0.866892	0.237305	-1.09056
1618931804	824218908	0.111416	-1.58403	-2.48781	2.19136	-0.415944	-0.310564	-0.867474	0.237306	-1.09102
1618931804	834186294	0.111414	-1.58381	-2.48899	2.19129	-0.415474	-0.310343	-0.868058	0.237308	-1.09149
1618931804	844154986	0.111413	-1.58359	-2.49017	2.19122	-0.415003	-0.310121	-0.868645	0.23731	-1.09195
1618931804	854247578	0.111411	-1.58337	-2.49135	2.19114	-0.414529	-0.309897	-0.869233	0.237312	-1.09242
1618931804	864228256	0.11141	-1.58314	-2.49254	2.19107	-0.414054	-0.309672	-0.869823	0.237313	-1.09288
1618931804	874238021	0.111409	-1.58292	-2.49373	2.19099	-0.413577	-0.309446	-0.870416	0.237315	-1.09334
1618931804	884186976	0.111407	-1.58269	-2.49492	2.19091	-0.413099	-0.309218	-0.87101	0.237317	-1.09381
1618931804	894141463	0.111406	-1.58247	-2.49611	2.19083	-0.412618	-0.308989	-0.871607	0.237319	-1.09427
1618931804	904268270	0.111404	-1.58225	-2.49731	2.19074	-0.412136	-0.308759	-0.872206	0.23732	-1.09474
1618931804	914333896	0.111403	-1.58202	-2.4985	2.19066	-0.411652	-0.308528	-0.872806	0.237322	-1.0952
1618931804	924217599	0.111402	-1.58179	-2.4997	2.19057	-0.411166	-0.308295	-0.873409	0.237324	-1.09566
1618931804	934161020	0.1114	-1.58157	-2.5009	2.19048	-0.410679	-0.308061	-0.874014	0.237326	-1.09613
1618931804	944147470	0.111399	-1.58134	-2.50211	2.19039	-0.41019	-0.307826	-0.874621	0.237327	-1.09659
1618931804	954224834	0.111397	-1.58112	-2.50332	2.1903	-0.409699	-0.307589	-0.87523	0.237329	-1.09705
1618931804	964208043	0.111396	-1.58089	-2.50453	2.19021	-0.409206	-0.307352	-0.875841	0.237331	-1.09751
1618931804	974120272	0.111394	-1.58066	-2.50574	2.19011	-0.408712	-0.307113	-0.876454	0.237333	-1.09798
1618931804	984210952	0.111393	-1.58044	-2.50695	2.19002	-0.408216	-0.306872	-0.877068	0.237335	-1.09844
1618931804	994259786	0.111391	-1.58021	-2.50817	2.18992	-0.407718	-0.306631	-0.877685	0.237337	-1.0989
1618931805	4159004	0.11139	-1.57998	-2.50939	2.18982	-0.407218	-0.306388	-0.878304	0.237339	-1.09936
1618931805	14165960	0.111388	-1.57976	-2.51061	2.18972	-0.406717	-0.306144	-0.878925	0.23734	-1.09983
1618931805	24143029	0.111387	-1.57953	-2.51183	2.18961	-0.406214	-0.305899	-0.879548	0.237342	-1.10029
1618931805	34182551	0.111385	-1.5793	-2.51306	2.18951	-0.40571	-0.305652	-0.880172	0.237344	-1.10075
1618931805	44182525	0.111384	-1.57907	-2.51428	2.1894	-0.405204	-0.305405	-0.880799	0.237346	-1.10121
1618931805	54245557	0.111382	-1.57884	-2.51551	2.18929	-0.404696	-0.305156	-0.881428	0.237348	-1.10167
1618931805	64165825	0.111381	-1.57861	-2.51675	2.18918	-0.404186	-0.304905	-0.882058	0.23735	-1.10213
1618931805	74176725	0.111379	-1.57839	-2.51798	2.18907	-0.403675	-0.304654	-0.882691	0.237352	-1.1026
1618931805	84122065	0.111377	-1.57816	-2.51922	2.18895	-0.403162	-0.304401	-0.883325	0.237354	-1.10306
1618931805	94352119	0.111376	-1.57793	-2.52045	2.18884	-0.402648	-0.304147	-0.883961	0.237356	-1.10352
1618931805	104298290	0.111374	-1.5777	-2.5217	2.18872	-0.402132	-0.303892	-0.8846	0.237358	-1.10398
1618931805	114312429	0.111373	-1.57747	-2.52294	2.1886	-0.401614	-0.303636	-0.88524	0.23736	-1.10444
